"","ratio_peaks_found","ratio_peaks_filled","ppm_error","rt_dev_sec"
"RNEG-041.2 - 3-Hydroxyhippurate ISF.1",0.93452380952381,0,8.31273518063536,-0.824745883063464
"RNEG-041.3 - 3-Hydroxyhippurate ISF.2",0.607142857142857,0,10.8432173115031,-0.598345884431843
"RNEG-043.1 - Phenylalanine",0.952380952380952,0,8.56167479338198,-0.0378316593975915
"RNEG-043.2 - Phenylalanine",0.791666666666667,0,6.07874283954697,0.00736474454207699
"RNEG-043.3 - Phenylalanine ISF.1",0.279761904761905,0,4.59327880201969,0.39783049243784
"RNEG-045.1 - N-Acetylneuraminate",0.970238095238095,0,3.06905113050423,0.473201494756446
"RNEG-045.2 - N-Acetylneuraminate ISF.1",0.946428571428571,0,8.39126150710753,0.511083841642795
"RNEG-045.3 - N-Acetylneuraminate ISF.2",0.511904761904762,0,10.2424386215725,0.313010503561219
"RNEG-048.1 - Xanthine",0.952380952380952,0,7.88351489729493,-0.17547276531626
"RNEG-048.2 - Xanthine",0.821428571428571,0,6.38842482424695,1.85481223647635
"RNEG-048.3 - Xanthine ISF.1",0.773809523809524,0,9.22129991071173,-0.264415059573673
"RNEG-049.1 - 4-Hydroxyhippurate",0.964285714285714,0,6.22334504320584,0.577663482909415
"RNEG-049.2 - 4-Hydroxyhippurate ISF.1",0.81547619047619,0,10.3231804712155,0.537667354973179
"RNEG-049.3 - 4-Hydroxyhippurate ISF.2",0.803571428571429,0,9.20302886252672,0.585651120464078
"RNEG-049.4 - 4-Hydroxyhippurate ISF.3",0.571428571428571,0,10.98337418114,-2.78702989864458
"RNEG-052.1 - Xanthosine",0.952380952380952,0,2.83266169081473,-0.703909153945781
"RNEG-052.2 - Xanthosine",0.982142857142857,0,2.71632739842012,-0.662618519036143
"RNEG-052.3 - Xanthosine ISF.1",0.93452380952381,0,7.9739201664167,-0.697930835837616
"RNEG-054.1 - N-Acetylaspartate",0.910714285714286,0,6.80557187825175,0.279192172070242
"RNEG-054.2 - N-Acetylaspartate",0.958333333333333,0,5.48506871128852,0.260994438447954
"RNEG-054.3 - N-Acetylaspartate ISF.1",0.755952380952381,0,10.1965066621772,0.334455328388199
"RNEG-054.4 - N-Acetylaspartate ISF.2",0.44047619047619,0,7.22365334529193,0.526084051722567
"RNEG-059.1 - Pimelate (left peak) ",0.196428571428571,0,7.00676555241337,-1.96550681029572
"RNEG-059.2 - Pimelate ISF.1",0.43452380952381,0,8.55895479689624,-1.24816725373824
"RNEG-059.3 - Pimelate ISF.2",0.142857142857143,0,7.39308720556219,-0.379454023594369
"RNEG-060.1 - Suberate",0.946428571428571,0,6.60621932880836,0.17560643711447
"RNEG-060.2 - Suberate",0.952380952380952,0,5.1288696523559,0.204136410527081
"RNEG-060.3 - Suberate ISF.1",0.517857142857143,0,7.22981388401903,0.48804227287077
"RNEG-063.1 - Homovanillate (complexity)",0.946428571428571,0,9.00494327904178,-0.228091064651056
"RNEG-063.2 - Homovanillate ",0.976190476190476,0,5.92098819134044,-0.233563911754333
"RNEG-063.3 - Homovanillate  ISF.1",0.226190476190476,0,4.47127353887461,0.357255920925811
"RNEG-063.4 - Homovanillate  ISF.2",0.511904761904762,0,7.28864109126254,-2.64413729680583
"RNEG-065.1 - Phenyllactate (left peak)",0.952380952380952,0,8.5082469185793,1.25508051379515
"RNEG-065.2 - Phenyllactate ISF.1",0.571428571428571,0,6.90620916253858,0.772504052133507
"RNEG-068.1 - Indoxyl glucuronide",0.976190476190476,0,2.6665340428619,-0.502532367690278
"RNEG-068.2 - Indoxyl glucuronide",0.148809523809524,0,5.80075398238557,0.982984534168671
"RNEG-069.1 - Na-acetyl-L-arginine",0.952380952380952,0,5.16759680744694,-0.312027274763556
"RNEG-069.2 - Na-acetyl-L-arginine ISF.1",0.827380952380952,0,8.37552551683273,-0.321290751873105
"RNEG-069.3 - Na-acetyl-L-arginine ISF.2",0.571428571428571,0,3.66249037566971,-0.372961947683235
"RNEG-071.1 - Isocitrate (saturation)",0.43452380952381,0,6.37776370321587,-0.384542092124116
"RNEG-071.2 - Isocitrate ISF.1",0.946428571428571,0,8.56389252970619,-0.424596113915287
"RNEG-071.3 - Isocitrate ISF.2",0.839285714285714,0,9.86579973867943,-0.390518788498679
"RNEG-071.4 - Isocitrate ISF.3",0.946428571428571,0,9.17485945058706,-0.368676742399033
"RNEG-074.1 - Phenylacetylglycine",0.952380952380952,0,7.30109488667344,-0.872280856551198
"RNEG-074.2 - Phenylacetylglycine ISF.1",0.398809523809524,0,7.2047630848054,-0.915842152094938
"RNEG-075.1 - 4-Hydroxyphenylacetate",0.880952380952381,0,10.3938643492173,-1.14472655887333
"RNEG-075.2 - 4-Hydroxyphenylacetate",0.970238095238095,0,8.9112153061611,-0.878510124384648
"RNEG-075.3 - 4-Hydroxyphenylacetate ISF.1",0.511904761904762,0,8.253000574267,-1.09456179941159
"RNEG-078.1 - 4-Hydroxybenzoate",0.910714285714286,0,9.55805567130444,-1.08287231852901
"RNEG-078.2 - 4-Hydroxybenzoate ISF.1",0.666666666666667,0,10.7304992459077,-1.04641553057228
"RNEG-079.1 - Citraconate",0.869047619047619,0,9.56709636714982,-0.677490507245418
"RNEG-079.2 - Citraconate ISF.1",0.333333333333333,0,6.59679203430902,-0.341188781583473
"RNEG-080.1 - Cis-aconitate",0.946428571428571,0,9.26064530574905,-0.4832729703569
"RNEG-080.2 - Cis-aconitate ISF.1",0.345238095238095,0,8.19629744189423,-0.281051163855423
"RNEG-080.3 - Cis-aconitate ISF.2",0.267857142857143,0,8.14645139227565,-0.86810594746988
