"","ratio_peaks_found","ratio_peaks_filled","ppm_error","rt_dev_sec"
"RNEG-024.4 - Pantothenate ISF.2",0.496018202502844,0.503981797497156,10.7249767410353,0.0160417765723411
"RNEG-027.1 - Dehydroepiandrosterone Sulfate",0.948805460750853,0.0511945392491468,2.32940528265905,6.81357567920315
"RNEG-027.2 - Dehydroepiandrosterone Sulfate",0.964732650739477,0.0352673492605233,1.98398878489225,6.79601214248694
"RNEG-027.3 - Dehydroepiandrosterone Sulfate ISF.1",0.253697383390216,0.746302616609784,11.1920651284521,6.38368266785889
"RNEG-028.1 - Salicylate",0.73037542662116,0.26962457337884,7.73393342017148,-1.13812996002328
"RNEG-028.2 - Salicylate ISF.1",0.493742889647326,0.506257110352674,10.1027880463462,-1.16228302965411
"RNEG-031.1 - 1,2,3-Propanetricarboxylate",0.863481228668942,0.136518771331058,6.2661080084224,-0.327302223239199
"RNEG-031.2 - 1,2,3-Propanetricarboxylate ISF.1",0.847554038680319,0.152445961319681,8.24927934993925,-0.365749475025468
"RNEG-032.1 - Urate (saturation?)",0.343572241183163,0.656427758816837,6.6625760343041,0.370267740102132
"RNEG-032.2 - Urate",0.947667804323094,0.0523321956769056,2.39117803725895,0.966916093504391
"RNEG-032.3 - Urate ISF.1",0.84641638225256,0.15358361774744,9.91254550812224,0.944507384709809
"RNEG-033.1 - Uridine",0.930602957906712,0.0693970420932878,4.05946088650258,-0.37336234059269
"RNEG-033.2 - Uridine",0.877133105802048,0.122866894197952,3.04786749314188,-0.418434220030318
"RNEG-035.1 - D-Glucuronate",0.422070534698521,0.577929465301479,8.40258684149037,0.235918286833372
"RNEG-035.2 - D-Glucuronate ",0.213879408418658,0.786120591581342,5.35245360687223,0.638073375279417
"RNEG-035.3 - D-Glucuronate  ISF.1",0.340159271899886,0.659840728100114,9.31551550721035,0.153569542062297
"RNEG-041.1 - 3-Hydroxyhippurate",0.667804323094426,0.332195676905574,8.80129408306845,-0.836371603029493
"RNEG-041.2 - 3-Hydroxyhippurate ISF.1",0.860068259385666,0.139931740614334,9.08080891805393,-0.809891677739529
"RNEG-041.3 - 3-Hydroxyhippurate ISF.2",0.440273037542662,0.559726962457338,12.1335603104826,-0.581210880128265
"RNEG-043.1 - Phenylalanine",0.890784982935154,0.109215017064846,9.52325745262888,0.00448784439828162
"RNEG-043.2 - Phenylalanine",0.697383390216155,0.302616609783845,4.85285218490715,0.0961120747066562
"RNEG-043.3 - Phenylalanine ISF.1",0.174061433447099,0.825938566552901,4.83732051391334,0.23039803742027
"RNEG-045.1 - N-Acetylneuraminate",0.947667804323094,0.0523321956769056,3.64829928757108,0.484289474561966
"RNEG-045.2 - N-Acetylneuraminate ISF.1",0.882821387940842,0.117178612059158,9.42216946523534,0.504334965163952
"RNEG-045.3 - N-Acetylneuraminate ISF.2",0.354948805460751,0.645051194539249,12.0730821588596,0.528667269726596
"RNEG-048.1 - Xanthine",0.864618885096701,0.135381114903299,8.23125084438222,-0.288801943062772
"RNEG-048.2 - Xanthine",0.616609783845279,0.383390216154721,7.47837664963715,-0.215785987720619
"RNEG-048.3 - Xanthine ISF.1",0.726962457337884,0.273037542662116,10.3608708408121,-0.27420508455983
"RNEG-049.1 - 4-Hydroxyhippurate",0.916951080773606,0.0830489192263936,6.99023686177164,0.561487576854315
"RNEG-049.2 - 4-Hydroxyhippurate ISF.1",0.792946530147895,0.207053469852105,11.4509218555419,0.545361756263505
"RNEG-049.3 - 4-Hydroxyhippurate ISF.2",0.750853242320819,0.249146757679181,9.85524768655326,0.622578483271268
"RNEG-049.4 - 4-Hydroxyhippurate ISF.3",0.408418657565415,0.591581342434585,12.3562546096704,0.576292378541465
"RNEG-052.1 - Xanthosine",0.945392491467577,0.0546075085324232,3.51216044104336,-0.732465165029791
"RNEG-052.2 - Xanthosine",0.953356086461889,0.0466439135381115,3.04288578001349,-0.725649288262354
"RNEG-052.3 - Xanthosine ISF.1",0.872582480091012,0.127417519908987,8.46485658042832,-0.722359012952982
"RNEG-054.1 - N-Acetylaspartate",0.858930602957907,0.141069397042093,7.55329048579838,0.32478633866305
"RNEG-054.2 - N-Acetylaspartate",0.907849829351536,0.0921501706484642,6.1464276524257,0.269509274523055
"RNEG-054.3 - N-Acetylaspartate ISF.1",0.689419795221843,0.310580204778157,11.2793220306652,0.37162243459223
"RNEG-054.4 - N-Acetylaspartate ISF.2",0.218430034129693,0.781569965870307,6.35762544727644,0.273982184713855
"RNEG-059.1 - Pimelate (left peak) ",0.868031854379977,0.131968145620023,7.82705799186922,-1.54313657768163
"RNEG-059.2 - Pimelate ISF.1",0.201365187713311,0.798634812286689,8.08853856068902,-1.72218155756585
"RNEG-059.3 - Pimelate ISF.2",0.161547212741752,0.838452787258248,4.62021313616736,-1.79350163665365
"RNEG-060.1 - Suberate",0.87485779294653,0.12514220705347,7.12897085095434,0.19303578371533
"RNEG-060.2 - Suberate",0.883959044368601,0.116040955631399,5.46900680717973,0.183722357389379
"RNEG-060.3 - Suberate ISF.1",0.242320819112628,0.757679180887372,7.00316477766964,0.125824079529359
"RNEG-063.1 - Homovanillate (complexity)",0.905574516496018,0.0944254835039818,9.75353789024457,-0.20086671952231
"RNEG-063.2 - Homovanillate ",0.938566552901024,0.0614334470989761,6.46070202362353,-0.202268612276013
"RNEG-063.3 - Homovanillate  ISF.1",0.0409556313993175,0.959044368600683,7.57144466165539,-0.374667498460512
"RNEG-063.4 - Homovanillate  ISF.2",0.199089874857793,0.800910125142207,3.85843673352696,-0.405697501314973
"RNEG-065.1 - Phenyllactate (left peak)",0.912400455062571,0.0875995449374289,9.07618154366832,1.17235393270436
"RNEG-065.2 - Phenyllactate ISF.1",0.447098976109215,0.552901023890785,6.31436524602871,0.56865652156103
"RNEG-068.1 - Indoxyl glucuronide",0.937428896473265,0.0625711035267349,3.02976897246243,-0.532106853830863
"RNEG-068.2 - Indoxyl glucuronide",0.391353811149033,0.608646188850967,4.48846922634167,-0.606914244094991
"RNEG-069.1 - Na-acetyl-L-arginine",0.919226393629124,0.080773606370876,5.82464479371065,-0.363637013108375
"RNEG-069.2 - Na-acetyl-L-arginine ISF.1",0.758816837315131,0.241183162684869,9.19092061256524,-0.359332376981992
"RNEG-069.3 - Na-acetyl-L-arginine ISF.2",0.519908987485779,0.480091012514221,3.45487566308817,-0.389071184508714
"RNEG-071.1 - Isocitrate (saturation)",0.405005688282139,0.594994311717861,7.02084129302217,-0.19720751960133
"RNEG-071.2 - Isocitrate ISF.1",0.904436860068259,0.0955631399317406,9.46386011216242,-0.405948212414946
"RNEG-071.3 - Isocitrate ISF.2",0.781569965870307,0.218430034129693,10.7755780882024,-0.34314428646043
"RNEG-071.4 - Isocitrate ISF.3",0.885096700796359,0.11490329920364,10.1086225077824,-0.312444427578595
"RNEG-074.1 - Phenylacetylglycine",0.9226393629124,0.0773606370875995,7.96050544843216,-0.849111259762596
"RNEG-074.2 - Phenylacetylglycine ISF.1",0.242320819112628,0.757679180887372,6.87879311324862,-0.953086903625764
"RNEG-075.1 - 4-Hydroxyphenylacetate",0.830489192263936,0.169510807736064,11.2814268722731,-1.17153449577487
"RNEG-075.2 - 4-Hydroxyphenylacetate",0.847554038680319,0.152445961319681,8.97963582725507,-0.962816575001207
"RNEG-075.3 - 4-Hydroxyphenylacetate ISF.1",0.342434584755404,0.657565415244596,8.96904770065889,-1.35028191300484
"RNEG-078.1 - 4-Hydroxybenzoate",0.861205915813424,0.138794084186576,10.4233738070106,-1.11106368135474
"RNEG-078.2 - 4-Hydroxybenzoate ISF.1",0.540386803185438,0.459613196814562,11.9104779099739,-1.1125265927102
"RNEG-079.1 - Citraconate",0.67349260523322,0.32650739476678,10.3142850483854,-0.60316740208401
"RNEG-079.2 - Citraconate ISF.1",0.201365187713311,0.798634812286689,6.96399589116407,-0.644200445919267
"RNEG-080.1 - Cis-aconitate",0.9226393629124,0.0773606370875995,10.1899440832961,-0.386037900167873
"RNEG-080.2 - Cis-aconitate ISF.1",0.283276450511945,0.716723549488055,7.81166195374324,-0.456132666279576
"RNEG-080.3 - Cis-aconitate ISF.2",0.178612059158134,0.821387940841866,7.60294248411045,-0.631889623605249
